Glacier_ID,Region,Latitude,Longitude,Elevation_m,Area_2000_km2,Annual_Mass_Balance_mwe,Avg_Annual_Temp_C,Precipitation_mm,Meltwater_Discharge,Downstream_Pop_Risk_M,Water_Security_Index,SDG_13_Compliance,Observation_Status,Ice_Thickness_m,Debris_Cover_Perc,Albedo_Effect,Solar_Radiation,Distance_to_City_km,Net_Loss_Percentage,Region_Encoded,Status_Encoded,Sustainability_Cluster
GL-000022,Urals,-47.20871,-42.43938,-0.1422436633286873,-0.18733949661857036,-3.6352753765234658,1.3455939038023608,-0.36942699120916006,270.5430787472072,8.974304736397935,66.59085357872596,3.779762669374096,Stable,1.4827684963711891,50.69284466937205,0.6929461723483359,359.53157519547557,191.83266675814036,11.21886753895539,9,4,2
GL-000023,Greenland,15.15935,-96.23645,-0.925756638694149,0.13626847533561948,-0.8076710382778765,1.5691641419637998,0.7197260850763111,166.24048279862092,3.172117336237985,63.30305873597593,8.544285010645357,Stable,-1.3696379231507851,90.33668444179762,0.8626510079976983,137.05309852080765,387.9964127354001,5.216292923859955,5,4,2
GL-000024,Pamir,-20.31644,-143.04486,1.4798627823128239,-0.8415679434677521,-0.9935779604826349,1.0885025072673755,-0.22717163681299882,29.80173946739514,10.786023880235446,44.3617886272176,9.139459870578708,Receding,-0.25143254473093535,54.10012745417148,0.21501471663192878,139.06710847341319,228.7603216625097,3.3882909141180426,7,3,0
GL-000025,Himalayas,-83.81372,34.99834,0.43411383693518946,-0.5579431840150592,-3.6974791455934555,1.3655642455483696,1.111450452875764,92.63986912976367,1.4778738568549235,33.85540457810323,2.256964340998258,Stable,-1.6737633009767245,86.37825042185483,0.46811979708208074,156.070536438582,339.0192935617707,11.469636045079577,6,4,0
GL-000026,Urals,-17.51377,72.09822,-0.17445794679209023,0.5389354822026071,-0.4504914221237577,-0.48871869942312623,-1.6667118725352286,154.94556527582347,3.588768193761501,19.86251130768965,6.6369769147928634,Stable,1.5119107267153133,7.58243557674051,0.2551364346847776,268.8983465142453,83.9665936929248,0.0,9,4,3
GL-000027,Alps,75.51455,-109.60272,-1.2297590255363169,-0.5489738060867352,-0.2895992704778787,1.1526218524957463,-0.2407067984386686,371.63415204452525,11.519550809118362,37.919256143869404,9.587024659977947,Stable,-0.6463358512596341,87.93342536358793,0.2521296191272076,311.2930268878887,195.74730866623656,1.9341952424081768,1,4,0
GL-000028,Rockies,-37.23986,62.50972,1.7152588620032656,0.7613426724867105,-0.7699684493419521,0.3926293852690078,1.172998999214611,574.8216379104235,4.462651806987262,48.82304023907526,8.963472996359307,Receding,-0.4866070391161116,74.42538862837044,0.5605918722044543,382.49758982923856,32.818710020572695,0.0,8,3,0
GL-000029,Alaska,-31.89017,143.86291,1.3571418903625454,-0.7432427654671387,-0.7254660173228027,-0.24938077030757427,-0.2345930202590773,175.89449314675906,11.755134573440076,75.53011582946469,4.4691403093309425,Stable,0.5498888153265672,81.53397219008139,0.5498237477516402,251.19009460507485,277.4290530057547,0.0,0,4,1
GL-000030,Pamir,-78.13064,-92.3114,-0.270002545468434,0.9244656672594819,-0.896018369864283,1.074759005752997,-1.3833886283161998,52.1270455399597,9.38318710582462,33.206375031812115,9.396901183692963,Receding,-0.6168799759983034,73.45001688992822,0.5105605320415699,329.5415306469398,264.7517029163302,3.0788350545556664,7,3,0
GL-000031,Alps,20.70854,-136.08004,-1.1357535167249089,0.6097842325195842,-2.037316677675156,-0.9585004048604101,0.19741108025602708,215.45830171097208,12.623132935527776,10.735782847960667,4.892646696256888,Rapidly Melting,-1.4779963205726692,3.5132482178768965,0.26436534728921324,377.81347294213083,53.15595005869491,0.0,1,2,3
GL-000032,Antarctic,62.86363,120.75263,-1.6241123013321008,-0.9997227406681035,-1.2266186343748244,1.5569117580574703,-0.3874724329238885,597.3921040010268,6.899510164637578,19.179772757631866,6.878177635879392,Disappeared,0.10228900166982917,85.64971197757178,0.7482456383031425,306.55084266528837,380.04181914325767,6.2052177033908045,3,1,3
GL-000033,Alps,-26.47388,149.92072,-1.2033461023269956,-1.563275916892865,-1.2244159340316205,-0.1231054266509312,-0.6584595439703914,469.8728112525576,12.663921528323636,91.16057221672031,2.1067681464630708,Advancing,0.27716400361269816,3.800169235487749,0.6727504957271051,164.81343462012273,142.49377761600385,0.0,1,0,1
GL-000034,Rockies,-46.7558,-102.6497,0.11457872819858915,1.4973605059064707,-1.5801075360003658,1.214905863849937,1.2563946097052812,95.01540124229476,12.203175054185564,31.146253906841896,7.401329214461659,Stable,1.3422927431035228,38.58540122594793,0.4040800659517706,217.32320970967567,326.8623448824834,5.457562366084755,8,4,0
GL-000035,Antarctic,82.19013,79.697,1.0837930217932525,-0.9194327189993996,-1.2824093338780247,-0.8720662707427101,-0.20224856887204165,110.10086675960719,11.960828503030658,15.29876892662482,4.285047386654755,Receding,1.7192820627084588,58.76595006897269,0.39229590381352175,100.61899262198483,395.6873005891421,0.0,3,3,3
GL-000036,Pamir,44.11307,32.73101,-0.4741476092874272,0.2697856584256412,-2.2024958437880673,1.3695610081660197,-1.0467305757156138,357.20929685840144,13.807376195854737,15.53297994644666,6.526935123688099,Receding,-0.8163215151514973,7.477303986029272,0.20793337593207958,159.18347968378527,319.3741682517778,7.751242458991096,7,3,3
GL-000037,Rockies,12.08944,-93.88928,-0.23143494925776312,-0.7015353516072463,-0.9476764488706886,0.1632333104815102,-1.3754619738061422,116.59377148230135,6.811969493402431,74.25813581449071,7.458412163435113,Rapidly Melting,1.281560132880628,70.74251131613994,0.39814933274425557,163.72731323426103,221.5677730580529,0.0,8,2,1
GL-000038,Andes,-35.00439,116.51677,-0.09609005808410637,0.5514911575078685,-2.978485499131066,-0.7777362721557862,1.4931934267315337,598.1620972766552,0.633377050390486,64.35806566166607,3.3684106654423984,Disappeared,-0.47528240385191434,23.26072814947413,0.21842740922725767,224.7497106929418,67.96066601684572,0.0,2,1,2
GL-000039,Alaska,-50.25636,-10.64253,-1.6658284026124122,0.7011983958400534,-0.16020459885712812,0.3587323636713861,0.7263012989291021,485.65010146931155,11.285534460090167,91.97204345361637,5.971790414960672,Rapidly Melting,-0.6018738442995164,29.985437855672636,0.5340109238638266,149.36928940454766,468.68335945962235,0.0,0,2,1
GL-000040,Pamir,38.83393,72.12019,-1.1165193569862506,-1.4788725034675114,-0.17080683150074316,-1.465771345711162,-1.3228395650958686,11.994458277215642,0.7209941567577905,53.10688349255972,1.3932294748950067,Advancing,0.9446813792938745,34.62479423296564,0.2147523232590646,277.72974952238917,143.28021716274893,0.0,7,0,2
GL-000041,Andes,3.92199,-71.48778,-0.0008891186207032463,-1.5633278109382742,-1.7596204261610944,-0.4765836249680324,-1.4849234564268756,173.62394184494264,11.338106673347946,10.682430290050204,1.6301703749037868,Rapidly Melting,1.6292365560893376,69.4087625750894,0.5128511343188954,132.05806232509724,367.3008822228902,0.0,2,2,3
GL-000042,Urals,3.70797,113.68138,-0.7639449869904998,1.7078337980231553,-1.7653326180743858,0.11017507696736813,0.14631260791003328,164.54008336108015,1.9624424116921997,60.015951590604374,7.695067726784616,Advancing,0.3142260054752564,71.40647821284341,0.6420209090967525,181.65565469004093,62.14829453250706,0.6510286089262456,9,0,2
GL-000043,Pamir,-76.73223,-84.85705,0.076321120336379,0.933458016168062,-2.204285413652885,0.09945275988527516,-0.5225221357291427,491.8129799201984,8.445606781483923,17.12589751892066,6.866494721812306,Disappeared,0.9187858555853535,39.28391383510564,0.7857481082772385,327.0611010101516,22.256639489155642,1.6972648483063333,7,1,3
GL-000044,Urals,2.19501,-48.67659,-1.354000700961463,-0.8276514296548511,-3.794159400356152,0.4025690423833195,0.3936622373567736,243.14866507209618,3.0262169441842417,62.2163212377819,2.9946293530534636,Rapidly Melting,-1.4842100019188122,52.8133058965933,0.8256897518476138,154.07620620256955,115.77699661399441,7.117822881060819,9,2,2
GL-000045,Antarctic,58.09393,-39.07109,1.0390908218674946,-0.028587440673189208,-3.3553072985290533,-1.5720988516526422,0.47994274565734396,186.82734341679588,11.142471608731011,44.97948996670093,5.038530651955636,Receding,1.3806158207174948,79.97127923381592,0.7182597309288479,110.65517435798901,109.75904901351903,0.0,3,3,0
GL-000046,Andes,80.42387,-105.68634,0.973397346564819,1.593923437613256,-0.784803277890568,0.9297084544994665,-0.5729883824011793,407.4430613114705,9.704122662402053,70.8471290835373,7.259972890698844,Receding,0.15461971789180687,8.323061008375243,0.4882420190745709,193.58178061112116,300.17990542576257,2.108902176208322,2,3,2
GL-000047,Alaska,-70.79717,134.77299,0.5810953010425709,0.1539065858640047,-3.357665502075099,-1.3990265089283263,-0.12723947071157093,499.5962526466361,7.363873334629393,68.07452223879088,5.4419852510239,Stable,1.578161985866467,86.08319279246011,0.7172563138448741,325.39575615130383,186.7382019959932,0.0,0,4,2
GL-000048,Rockies,23.60974,-139.14438,0.10428152802350912,-0.2792578732766012,-2.145797494931575,1.5330672043807843,1.3314979835588132,576.3079935700949,2.509202493427461,35.6291605625447,9.345677401009748,Rapidly Melting,1.4057084315567066,70.16937505088893,0.6654594639067971,260.45470273731564,179.69675850448746,8.389425673080865,8,2,0
GL-000049,Caucasus,12.30251,22.72646,-0.3833385421417484,-1.6065893622567593,-2.4059825610599495,0.17373530449707938,1.0326109454150805,519.1085626352777,7.951896964696217,47.1776056359062,8.926609761785055,Advancing,0.09273304379105221,74.71100406287856,0.4309334397917881,329.0360598039805,360.55358984684005,2.55583751277803,4,0,0
GL-000050,Alps,70.25625,113.09431,0.6251679867739854,0.29619958569508,-3.012131754416826,1.6696005084285177,0.6295473105350867,426.2739017190139,5.029419017969243,85.86251127308542,6.712195628286391,Disappeared,0.35966940980409795,34.525284288837064,0.8490559830454844,147.47042658853053,154.55640773545608,11.206528965046967,1,1,1
GL-000051,Himalayas,45.22393,29.12578,0.9667650414338232,1.3285117259372088,-1.620219185336814,-1.0928291492840672,1.2453470340792991,223.45696904038562,10.938428670390582,94.4973017561008,9.092054863280058,Disappeared,-0.9534116713562878,72.75316575081924,0.8258260874980367,233.7345252775972,150.27106245012078,0.0,6,1,1
GL-000052,Alaska,83.74714,-62.31726,1.0589913484412128,0.15026105092104095,-2.366181583379282,0.962567191453934,0.8244979853617,313.54572887261236,11.68638330419068,45.15169249323638,6.851748232853909,Receding,1.5800598764308142,9.757884739016731,0.33184444798619267,272.3584188361922,28.96596673083955,6.21908502562404,0,3,0
GL-000053,Andes,82.80586,101.28782,-0.529059624579406,0.9812206821375996,-0.5821027466566782,0.2947925825083274,0.7568532295550496,332.4192416768197,1.5558396769478346,64.88654172626559,6.418554491260678,Stable,-1.7175492830602859,7.679540248502404,0.22426323637304774,381.57295954713953,64.93063863744268,0.0,2,4,2
GL-000054,Caucasus,-49.37668,-0.29614,-1.058276920690592,1.3435437225464693,-1.1246250874927437,1.1693450675910129,-0.18256461006747843,321.32745049652806,4.459834799775279,9.844553253050492,8.778353440484612,Disappeared,-1.1500319697176973,31.49209638419055,0.33136919161616296,309.7542091133681,242.3378269844395,4.101529984301966,4,1,3
GL-000055,Alaska,40.56316,-121.31537,-0.5488659094742248,-0.32089408678674297,-1.8375808024150198,-1.5432337049855023,-0.32892253232430485,582.1350657031486,12.359859709731031,38.931984715928955,7.913838695931778,Rapidly Melting,0.17342112751461705,51.20214602152987,0.6711195773676739,154.2423637296459,43.40785636590374,0.0,0,2,0
GL-000056,Andes,5.49416,-65.92922,-1.6997630309798715,-0.3060655887276885,-1.4103501925913822,-0.45823569514309187,-0.8743612158363234,465.18189910166546,11.998021634372165,35.91575657203635,4.062801070338923,Disappeared,1.28624282595231,42.57802653507186,0.35097336519299327,397.17815331704793,466.6767127469553,0.0,2,1,0
GL-000057,Greenland,-51.37164,33.09833,-0.268479116204667,1.4666795530311543,-2.059694205236667,0.5589018214446819,1.4803494916778772,37.7831291407367,12.056527467037272,16.78874483315628,7.225776299332383,Advancing,-0.3443547172672853,54.79250173216476,0.2093877963474216,358.36664598520974,303.9597660128467,3.527371580916615,5,0,3
GL-000058,Greenland,-54.92357,57.15954,-0.7843078874346484,-0.5528327181529805,-0.4747536326797186,-0.7261911194263126,0.3491814235376091,360.5153113511521,5.474442731404138,22.710305433300146,7.289283427866297,Stable,0.7143696832417749,1.763426002208468,0.6014521491749185,129.8368791974504,377.7751545894911,0.0,5,4,3
GL-000059,Urals,-75.40482,17.32755,0.995083432336915,0.5629949538821358,0.321861039704868,1.4224422930580642,0.7766975969904407,432.47543859018447,0.6009654715970445,86.42830756462719,2.85976412696896,Stable,-0.7119821437471521,29.331075658979966,0.534436614208762,293.8463204266384,279.09295723371997,3.301900642906507,9,4,1
GL-000060,Alaska,53.19815,-82.0766,0.5981579622208674,0.41830508070561245,-0.5492262190020019,0.9497604567453644,-1.545469355339327,211.46399026087303,14.274759540939662,65.70609770142089,7.070987506786231,Stable,0.6723429602703821,41.77968614558151,0.23602117735777217,220.87692305895342,195.45151769825344,1.615608135283167,0,4,2
GL-000061,Greenland,-31.58914,33.75095,-1.6368648444981218,-0.05017381625071051,-0.12232597893531372,-0.4355108387717163,1.2563888769077147,83.2946254580282,3.1052042063628242,21.097939513790784,2.4389191055186132,Stable,-0.37496734095952805,19.050600781727546,0.4743272949127698,112.2887496443496,18.16932784071971,0.0,5,4,3
GL-000062,Andes,64.25439,-60.31745,-1.229347702274864,0.49509548508223783,-0.47351346119605786,-1.2028704914304216,-1.0311842987386968,172.9001731033686,4.392056181245179,65.03834916020449,2.981822893114233,Advancing,-0.2358170018982305,22.364900639514072,0.6814799307834204,161.6527218127839,376.7926000604754,0.0,2,0,2
GL-000063,Urals,19.49677,-99.02841,0.1413172403204546,0.7077679054923605,-2.165747241115291,0.5973287059376271,0.5824804180746076,105.48496796392816,4.085000745356064,9.192200019632242,3.8798982414811864,Disappeared,-0.010967564797343723,31.291624584799283,0.6691401904166842,187.453984023553,128.987326767231,3.9758014743430046,9,1,3
GL-000064,Andes,31.254,160.39032,0.4027911239344639,1.478579462077717,-0.15628953132930468,0.7671382713108924,-1.149315637700917,349.78401419443344,12.062645251152343,37.665751770066876,1.2958236807134995,Advancing,-0.31720652471455174,57.38218447604798,0.7863285438375289,274.87698421354753,124.52388849485412,0.0,2,0,0
GL-000065,Urals,-37.49873,-66.64557,0.9221920475224386,1.0472301136202218,-3.829225350851351,-0.7758972089027626,-1.4299043157221472,254.9282235638152,1.3438350505604086,18.928247933062508,4.148396454172049,Rapidly Melting,1.3238267346285082,73.33846433975447,0.6061548537709891,198.4146511292988,109.70728079722232,1.5841710867527912,9,2,3
GL-000066,Alaska,-7.68703,-59.17664,1.6090882857873474,-0.4922740425679929,-0.015005664357460091,-1.4142857041690975,-0.8857948885185508,597.5087535434768,4.797498086585978,9.499476584444016,1.3591516902799667,Receding,-0.8939885700389076,7.567443068371826,0.6527070261396523,109.62167265262845,299.63482045102285,0.0,0,3,3
GL-000067,Caucasus,-15.78284,142.83952,0.6915350017591668,-0.2345757992097878,-1.8849353981279706,-1.2610324195647444,-0.510963045685086,576.836669748901,11.941726807365344,41.791040856678016,1.983071365175732,Receding,-1.4028860166689308,10.497328217282753,0.762168616212986,388.22433691430626,22.33864910360077,0.0,4,3,0
GL-000068,Rockies,-47.57604,-128.63053,0.15063687531379313,1.4050167940280036,-2.5150273841688393,1.31493409805163,-1.4625913247271893,496.0250439444382,13.82253668858652,38.696671554547144,9.830632609201462,Rapidly Melting,0.48185938871623174,15.628978081603318,0.44242163367671294,360.00476985388593,350.41570601046874,8.271999435142774,8,2,0
GL-000069,Pamir,59.85219,30.45415,-0.29879954425456373,-0.7951813953181093,-1.6367705910443222,-0.41362474350626116,-0.7713200774591402,373.9555774346153,3.8269260743037488,57.507265926340494,5.317377094957963,Advancing,1.5893020120774575,53.89747105265933,0.3214555742095817,239.53585266721907,119.24224334203245,0.0,7,0,2
GL-000070,Caucasus,21.97521,102.13583,0.8164857533032428,-0.6076674199759342,-0.9041860653604479,1.0436219536353193,0.30983890790012775,92.59824323686497,1.2540842185888839,32.191688943218935,7.718446724964741,Advancing,1.0345070842713322,46.63385575992841,0.820957507299051,326.3558095684673,271.4196715453101,2.950729691976569,4,0,0
GL-000071,Antarctic,-83.26224,-81.48044,1.4935723056598356,0.6590184540870518,-1.2311778776867381,-0.3406154296333107,-0.09147548491166431,201.7315608196713,7.5969576803654215,34.27023282893839,1.6014075000306855,Receding,-0.9752853647252646,62.36149555069134,0.24678755098808908,385.4354049228315,397.30931676974774,0.0,3,3,0
GL-000072,Andes,57.58506,123.86918,-0.26957484153408484,-1.3520450021560404,-1.2185475718233567,0.9243421935253475,0.7876052516653917,250.60010942896997,7.261148383351822,68.2050189582886,3.3289382562797645,Rapidly Melting,-1.3108340181973055,75.64100270416631,0.44908332524440464,126.2480115673092,20.292846764441613,3.1676656975100843,2,2,2
GL-000073,Antarctic,-70.9132,97.07363,0.2875155802871069,1.000061927653028,-3.550194491996968,1.1845784193703508,0.3121362698426995,444.53537300143,6.0028035055819124,55.577547398094715,3.489772857710585,Receding,-1.6527081827676273,81.18878650650332,0.37125067914276,228.38072971438993,461.1741320328936,10.238117005622348,3,3,2
GL-000074,Caucasus,-17.33464,-5.00614,-1.0132007854030827,1.560495855344076,-0.7195240143631194,-0.5858784336336974,1.0904516382623786,435.5011617434845,14.609882816719352,50.073672930049234,4.837253546493397,Stable,1.3990268803694648,69.78712266170909,0.2375135455150355,357.15393987858454,340.424722623454,0.0,4,4,0
GL-000075,Urals,12.82624,-137.26235,1.2273497372020403,0.49918997397466,-0.7973978323742963,1.7224267900448877,0.48902700967365353,456.5900824949245,2.6457897050740766,26.236447928171877,2.002854717775946,Rapidly Melting,0.7272564153599324,6.134314347618586,0.2655514912452562,183.71983980516274,171.0958411278179,5.9216769869151005,9,2,3
GL-000076,Pamir,-88.62278,169.23858,0.7315177759156404,-1.486068111460701,-3.4790948419997627,-1.11303829565523,-1.3283594352430659,562.3156603617447,14.50427021596123,69.91029559251471,9.84745896805883,Stable,1.0495455581583477,92.65494395200558,0.1184272204012217,321.5395502338756,395.1681042139727,0.0,7,4,2
GL-000077,Pamir,27.52346,44.72288,-0.5045108773613505,-0.9078426437359929,-3.803848146585693,0.22499805059805195,0.7105943806463197,247.32422434281892,2.376781708153474,57.3239398773586,7.534505889131579,Disappeared,0.7573972614137251,5.347499658388832,0.3284150133945103,261.27476662905144,165.40161763427085,6.295026195837327,7,1,2
GL-000078,Himalayas,28.74653,6.15543,1.2844657073946937,-1.398189391828092,0.4226011298152077,0.5803300470475479,-0.602049691624733,77.31663434188278,2.599447195677506,41.370754066766196,5.090320905810235,Rapidly Melting,1.156643191982822,55.460056971246765,0.5985958982975313,325.5280719447024,221.2742293598982,0.0,6,2,0
GL-000079,Pamir,27.45474,138.76185,1.6179112267527684,-0.6624347698688452,-0.6419126973505014,-1.1892990331311737,-1.6438059060953747,520.2467923264381,5.811447353569448,41.55490007172629,7.504908940429144,Stable,-0.948000407196824,18.181437448304237,0.6691813098391385,224.83488354388368,29.01817762826599,0.0,7,4,0
GL-000080,Rockies,-60.57577,-28.31176,-0.7325066089582158,1.529831479193287,-1.274008289307321,-1.6056608174451688,-1.7068934530880315,596.6768910133889,13.71669551700284,66.27096488635863,7.928238195861067,Advancing,0.6676877870129526,48.392352841921905,0.7951494956123625,199.4007212069472,439.0247532217536,0.0,8,0,2
GL-000081,Pamir,-43.96818,22.91089,-1.0834896984803073,-0.4881921154967618,-2.5768792609283864,-1.3100687819998933,-0.9573034337393467,417.52923580575253,3.796744818461381,76.42060059411648,6.028819423664341,Advancing,1.468601750069238,39.27973265781615,0.5011365539831932,101.93727711211756,72.84827814077197,0.0,7,0,1
GL-000082,Caucasus,-45.47235,129.02868,1.1392522258507807,-1.0961672766570698,-2.759541349280126,-1.2190484580430594,-1.0721618653798881,160.8351571638806,12.6017509363539,26.826087110460406,1.5951256129975158,Receding,1.4654234209100239,94.42676685389225,0.5003706729471555,306.52117998200515,337.81551196042614,0.0,4,3,3
